id	commune_name_ascii	commune_name	daira_code	daira_name_ascii	daira_name	wilaya_code	wilaya_name_ascii	wilaya_name
1235	Besbes	البسباس	3616	Besbes	البسباس	36	El Tarf	الطارف
1252	Zerizer	زريزر	3616	Besbes	البسباس	36	El Tarf	الطارف
1254	Oum El Assel	أم العسل	3701	Tindouf	تندوف	37	Tindouf	تندوف
1255	Tindouf	تندوف	3701	Tindouf	تندوف	37	Tindouf	تندوف
1269	Ouled Bessam	أولاد بسام	3801	Tissemsilt	تيسمسيلت	38	Tissemsilt	تيسمسيلت
1276	Tissemsilt	تيسمسيلت	3801	Tissemsilt	تيسمسيلت	38	Tissemsilt	تيسمسيلت
1257	Beni Chaib	بني شعيب	3802	Bordj Bounaama	برج بونعامة	38	Tissemsilt	تيسمسيلت
1258	Beni Lahcene	بني لحسن	3802	Bordj Bounaama	برج بونعامة	38	Tissemsilt	تيسمسيلت
1259	Bordj Bounaama	برج بونعامة	3802	Bordj Bounaama	برج بونعامة	38	Tissemsilt	تيسمسيلت
1273	Sidi Slimane	سيدي سليمان	3802	Bordj Bounaama	برج بونعامة	38	Tissemsilt	تيسمسيلت
1271	Sidi Boutouchent	سيدي بوتوشنت	3803	Theniet El Had	ثنية الاحد	38	Tissemsilt	تيسمسيلت
1275	Theniet El Had	ثنية الاحد	3803	Theniet El Had	ثنية الاحد	38	Tissemsilt	تيسمسيلت
1261	Boucaid	بوقائد	3804	Lazharia	الأزهرية	38	Tissemsilt	تيسمسيلت
1263	Larbaa	الأربعاء	3804	Lazharia	الأزهرية	38	Tissemsilt	تيسمسيلت
1266	Lazharia	الأزهرية	3804	Lazharia	الأزهرية	38	Tissemsilt	تيسمسيلت
1264	Lardjem	لرجام	3806	Lardjem	لرجام	38	Tissemsilt	تيسمسيلت
1268	Melaab	الملعب	3806	Lardjem	لرجام	38	Tissemsilt	تيسمسيلت
1272	Sidi Lantri	سيدي العنتري	3806	Lardjem	لرجام	38	Tissemsilt	تيسمسيلت
1274	Tamellahet	تملاحت	3806	Lardjem	لرجام	38	Tissemsilt	تيسمسيلت
1260	Bordj El Emir Abdelkader	برج الأمير عبد القادر	3809	Bordj Emir Abdelkader	برج الأمير عبد القادر	38	Tissemsilt	تيسمسيلت
1277	Youssoufia	اليوسفية	3809	Bordj Emir Abdelkader	برج الأمير عبد القادر	38	Tissemsilt	تيسمسيلت
1262	Khemisti	خميستي	3811	Khemisti	خميستي	38	Tissemsilt	تيسمسيلت
1265	Layoune	العيون	3811	Khemisti	خميستي	38	Tissemsilt	تيسمسيلت
1256	Ammari	عماري	3813	Ammari	عماري	38	Tissemsilt	تيسمسيلت
1267	Maacem	المعاصم	3813	Ammari	عماري	38	Tissemsilt	تيسمسيلت
1270	Sidi Abed	سيدي عابد	3813	Ammari	عماري	38	Tissemsilt	تيسمسيلت
1285	El-Oued	الوادي	3901	El Oued	الوادي	39	El Oued	الوادي
1290	Kouinine	كوينين	3901	El Oued	الوادي	39	El Oued	الوادي
1283	El Ogla	العقلة	3902	Robbah	الرباح	39	El Oued	الوادي
1294	Nakhla	النخلة	3902	Robbah	الرباح	39	El Oued	الوادي
1299	Robbah	الرباح	3902	Robbah	الرباح	39	El Oued	الوادي
1278	Bayadha	البياضة	3904	Bayadha	البياضة	39	El Oued	الوادي
1286	Guemar	قمار	3906	Guemar	قمار	39	El Oued	الوادي
1297	Ourmes	ورماس	3906	Guemar	قمار	39	El Oued	الوادي
1304	Taghzout	تغزوت	3906	Guemar	قمار	39	El Oued	الوادي
1287	Hamraia	الحمراية	3908	Reguiba	الرقيبة	39	El Oued	الوادي
1298	Reguiba	الرقيبة	3908	Reguiba	الرقيبة	39	El Oued	الوادي
1280	Debila	الدبيلة	3911	Debila	الدبيلة	39	El Oued	الوادي
1288	Hassani Abdelkrim	حساني عبد الكريم	3911	Debila	الدبيلة	39	El Oued	الوادي
1289	Hassi Khalifa	حاسي خليفة	3913	Hassi Khalifa	حاسي خليفة	39	El Oued	الوادي
1307	Trifaoui	الطريفاوي	3913	Hassi Khalifa	حاسي خليفة	39	El Oued	الوادي
1279	Ben Guecha	بن  قشة	3914	Taleb Larbi	الطالب العربي	39	El Oued	الوادي
1282	Douar El Maa	دوار الماء	3914	Taleb Larbi	الطالب العربي	39	El Oued	الوادي
1305	Taleb Larbi	الطالب العربي	3914	Taleb Larbi	الطالب العربي	39	El Oued	الوادي
1291	Magrane	المقرن	3918	Magrane	المقرن	39	El Oued	الوادي
1301	Sidi Aoun	سيدي عون	3918	Magrane	المقرن	39	El Oued	الوادي
1292	Mih Ouansa	اميه وانسة	3926	Mih Ouensa	اميه وانسة	39	El Oued	الوادي
1295	Oued El Alenda	وادي العلندة	3926	Mih Ouensa	اميه وانسة	39	El Oued	الوادي
1320	Khenchela	خنشلة	4001	Khenchela	خنشلة	40	Khenchela	خنشلة
1319	Kais	قايس	4003	Kais	قايس	40	Khenchela	خنشلة
1325	Remila	الرميلة	4003	Kais	قايس	40	Khenchela	خنشلة
1327	Taouzianat	تاوزيانت	4003	Kais	قايس	40	Khenchela	خنشلة
1310	Baghai	بغاي	4005	El Hamma	الحامة	40	Khenchela	خنشلة
1315	El Hamma	الحامة	4005	El Hamma	الحامة	40	Khenchela	خنشلة
1318	Ensigha	انسيغة	4005	El Hamma	الحامة	40	Khenchela	خنشلة
1326	Tamza	طامزة	4005	El Hamma	الحامة	40	Khenchela	خنشلة
1308	Ain Touila	عين الطويلة	4006	Ain Touila	عين الطويلة	40	Khenchela	خنشلة
1323	M'toussa	متوسة	4006	Ain Touila	عين الطويلة	40	Khenchela	خنشلة
1311	Bouhmama	بوحمامة	4008	Bouhmama	بوحمامة	40	Khenchela	خنشلة
1313	Chellia	شلية	4008	Bouhmama	بوحمامة	40	Khenchela	خنشلة
1322	M'sara	مصارة	4008	Bouhmama	بوحمامة	40	Khenchela	خنشلة
1328	Yabous	يابوس	4008	Bouhmama	بوحمامة	40	Khenchela	خنشلة
1312	Chechar	ششار	4011	Chechar	ششار	40	Khenchela	خنشلة
1314	Djellal	جلال	4011	Chechar	ششار	40	Khenchela	خنشلة
1317	El Oueldja	الولجة	4011	Chechar	ششار	40	Khenchela	خنشلة
1321	Khirane	خيران	4011	Chechar	ششار	40	Khenchela	خنشلة
1309	Babar	بابار	4013	Babar	بابار	40	Khenchela	خنشلة
1316	El Mahmal	المحمل	4016	Ouled Rechache	أولاد رشاش	40	Khenchela	خنشلة
1324	Ouled Rechache	أولاد رشاش	4016	Ouled Rechache	أولاد رشاش	40	Khenchela	خنشلة
1349	Souk Ahras	سوق أهراس	4101	Souk Ahras	سوق أهراس	41	Souk Ahras	سوق أهراس
1329	Ain Soltane	عين سلطان	4102	Sedrata	سدراتة	41	Souk Ahras	سوق أهراس
1336	Khemissa	خميسة	4102	Sedrata	سدراتة	41	Souk Ahras	سوق أهراس
1347	Sedrata	سدراتة	4102	Sedrata	سدراتة	41	Souk Ahras	سوق أهراس
1334	Hanencha	الحنانشة	4104	Mechroha	المشروحة	41	Souk Ahras	سوق أهراس
1337	Machroha	المشروحة	4104	Mechroha	المشروحة	41	Souk Ahras	سوق أهراس
1330	Ain Zana	عين الزانة	4105	Ouled Driss	أولاد إدريس	41	Souk Ahras	سوق أهراس
1341	Ouled Driss	أولاد إدريس	4105	Ouled Driss	أولاد إدريس	41	Souk Ahras	سوق أهراس
1332	Drea	الدريعة	4108	Taoura	تاورة	41	Souk Ahras	سوق أهراس
1350	Taoura	تاورة	4108	Taoura	تاورة	41	Souk Ahras	سوق أهراس
1353	Zaarouria	الزعرورية	4108	Taoura	تاورة	41	Souk Ahras	سوق أهراس
1333	Haddada	الحدادة	4110	Haddada	الحدادة	41	Souk Ahras	سوق أهراس
1335	Khedara	الخضارة	4110	Haddada	الحدادة	41	Souk Ahras	سوق أهراس
1342	Ouled Moumen	أولاد مومن	4110	Haddada	الحدادة	41	Souk Ahras	سوق أهراس
1339	Merahna	المراهنة	4112	Merahna	المراهنة	41	Souk Ahras	سوق أهراس
1344	Ouillen	ويلان	4112	Merahna	المراهنة	41	Souk Ahras	سوق أهراس
1348	Sidi Fredj	سيدي فرج	4112	Merahna	المراهنة	41	Souk Ahras	سوق أهراس
1331	Bir Bouhouche	بئر بوحوش	4114	Bir Bouhouche	بئر بوحوش	41	Souk Ahras	سوق أهراس
1346	Safel El Ouiden	سافل الويدان	4114	Bir Bouhouche	بئر بوحوش	41	Souk Ahras	سوق أهراس
1354	Zouabi	الزوابي	4114	Bir Bouhouche	بئر بوحوش	41	Souk Ahras	سوق أهراس
1338	M'daourouche	مداوروش	4115	M'daourouche	مداوروش	41	Souk Ahras	سوق أهراس
1345	Ragouba	الراقوبة	4115	M'daourouche	مداوروش	41	Souk Ahras	سوق أهراس
1352	Tiffech	تيفاش	4115	M'daourouche	مداوروش	41	Souk Ahras	سوق أهراس
1340	Oued Kebrit	وادي الكبريت	4116	Oum El Adhaim	أم العظايم	41	Souk Ahras	سوق أهراس
1343	Oum El Adhaim	أم العظايم	4116	Oum El Adhaim	أم العظايم	41	Souk Ahras	سوق أهراس
1351	Terraguelt	ترقالت	4116	Oum El Adhaim	أم العظايم	41	Souk Ahras	سوق أهراس
1382	Tipaza	تيبازة	4201	Tipaza	تيبازة	42	Tipaza	تيبازة
1369	Hadjout	حجوط	4208	Hadjout	حجوط	42	Tipaza	تيبازة
1375	Menaceur	مناصر	4209	Sidi Amar	سيدي أعمر	42	Tipaza	تيبازة
1374	Merad	مراد	4208	Hadjout	حجوط	42	Tipaza	تيبازة
1377	Nador	الناظور	4209	Sidi Amar	سيدي أعمر	42	Tipaza	تيبازة
1381	Sidi-Amar	سيدي عامر	4209	Sidi Amar	سيدي أعمر	42	Tipaza	تيبازة
1355	Aghbal	أغبال	4210	Gouraya	قوراية	42	Tipaza	تيبازة
1368	Gouraya	قوراية	4210	Gouraya	قوراية	42	Tipaza	تيبازة
1376	Messelmoun	مسلمون	4210	Gouraya	قوراية	42	Tipaza	تيبازة
1364	Cherchell	شرشال	4214	Cherchell	شرشال	42	Tipaza	تيبازة
1370	Hadjret Ennous	حجرة النص	4214	Cherchell	شرشال	42	Tipaza	تيبازة
1378	Sidi Ghiles	سيدي غيلاس	4214	Cherchell	شرشال	42	Tipaza	تيبازة
1380	Sidi Semiane	سيدي سميان	4214	Cherchell	شرشال	42	Tipaza	تيبازة
1359	Beni Mileuk	بني ميلك	4215	Damous	الداموس	42	Tipaza	تيبازة
1365	Damous	الداموس	4215	Damous	الداموس	42	Tipaza	تيبازة
1373	Larhat	الأرهاط	4215	Damous	الداموس	42	Tipaza	تيبازة
1357	Ain Tagourait	عين تاقورايت	4218	Bou Ismail	بواسماعيل	42	Tipaza	تيبازة
1360	Bou Haroun	بوهارون	4218	Bou Ismail	بواسماعيل	42	Tipaza	تيبازة
1361	Bou Ismail	بواسماعيل	4218	Bou Ismail	بواسماعيل	42	Tipaza	تيبازة
1371	Khemisti	خميستي	4218	Bou Ismail	بواسماعيل	42	Tipaza	تيبازة
1356	Ahmer El Ain	أحمر العين	4219	Ahmar El Ain	أحمر العين	42	Tipaza	تيبازة
1362	Bourkika	بورقيقة	4219	Ahmar El Ain	أحمر العين	42	Tipaza	تيبازة
1379	Sidi Rached	سيدي راشد	4219	Ahmar El Ain	أحمر العين	42	Tipaza	تيبازة
1358	Attatba	الحطاطبة	4224	Kolea	القليعة	42	Tipaza	تيبازة
1363	Chaiba	الشعيبة	4224	Kolea	القليعة	42	Tipaza	تيبازة
1372	Kolea	القليعة	4224	Kolea	القليعة	42	Tipaza	تيبازة
1386	Ain Tine	عين التين	4301	Mila	ميلة	43	Mila	ميلة
1398	Mila	ميلة	4301	Mila	ميلة	43	Mila	ميلة
1405	Sidi Khelifa	سيدي خليفة	4301	Mila	ميلة	43	Mila	ميلة
1395	Ferdjioua	فرجيوة	4302	Ferdjioua	فرجيوة	43	Mila	ميلة
1413	Yahia Beniguecha	يحي بني قشة	4302	Ferdjioua	فرجيوة	43	Mila	ميلة
1385	Ain Mellouk	عين الملوك	4303	Chelghoum Laid	شلغوم العيد	43	Mila	ميلة
1390	Chelghoum Laid	شلغوم العيد	4303	Chelghoum Laid	شلغوم العيد	43	Mila	ميلة
1400	Oued Athmenia	وادي العثمانية	4303	Chelghoum Laid	شلغوم العيد	43	Mila	ميلة
1394	El Mechira	مشيرة	4306	Teleghma	التلاغمة	43	Mila	ميلة
1402	Oued Seguen	وادي سقان	4306	Teleghma	التلاغمة	43	Mila	ميلة
1409	Teleghma	التلاغمة	4306	Teleghma	التلاغمة	43	Mila	ميلة
1388	Benyahia Abderrahmane	بن يحي عبد الرحمن	4308	Tadjenanet	تاجنانت	43	Mila	ميلة
1403	Ouled Khalouf	أولاد اخلوف	4308	Tadjenanet	تاجنانت	43	Mila	ميلة
1407	Tadjenanet	تاجنانت	4308	Tadjenanet	تاجنانت	43	Mila	ميلة
1383	Ahmed Rachedi	أحمد راشدي	4310	Oued Endja	وادي النجاء	43	Mila	ميلة
1401	Oued Endja	وادي النجاء	4310	Oued Endja	وادي النجاء	43	Mila	ميلة
1414	Zeghaia	زغاية	4310	Oued Endja	وادي النجاء	43	Mila	ميلة
1389	Bouhatem	بوحاتم	4314	Bouhatem	بوحاتم	43	Mila	ميلة
1392	Derrahi Bousselah	دراحي بوصلاح	4314	Bouhatem	بوحاتم	43	Mila	ميلة
1404	Rouached	الرواشد	4315	Rouached	الرواشد	43	Mila	ميلة
1412	Tiberguent	تيبرقنت	4315	Rouached	الرواشد	43	Mila	ميلة
1396	Grarem Gouga	القرارم قوقة	4317	Grarem Gouga	القرارم قوقة	43	Mila	ميلة
1397	Hamala	حمالة	4317	Grarem Gouga	القرارم قوقة	43	Mila	ميلة
1391	Chigara	الشيقارة	4318	Sidi Merouane	سيدي مروان	43	Mila	ميلة
1406	Sidi Merouane	سيدي مروان	4318	Sidi Merouane	سيدي مروان	43	Mila	ميلة
1399	Minar Zarza	مينار زارزة	4319	Tassadane Haddada	تسدان حدادة	43	Mila	ميلة
1408	Tassadane Haddada	تسدان حدادة	4319	Tassadane Haddada	تسدان حدادة	43	Mila	ميلة
1387	Amira Arres	اعميرة اراس	4323	Terrai Bainen	ترعي باينان	43	Mila	ميلة
1410	Terrai Bainen	ترعي باينان	4323	Terrai Bainen	ترعي باينان	43	Mila	ميلة
1411	Tassala Lematai	تسالة لمطاعي	4323	Terrai Bainen	ترعي باينان	43	Mila	ميلة
1384	Ain Beida Harriche	 عين البيضاء أحريش	4330	Ain Beida Harriche	عين البيضاء أحريش	43	Mila	ميلة
1393	El Ayadi Barbes	العياضي برباس	4330	Ain Beida Harriche	عين البيضاء أحريش	43	Mila	ميلة
1417	Ain-Defla	عين الدفلى	4401	Ain Defla	عين الدفلى	44	Aïn Defla	عين الدفلة
1425	Ben Allal	بن علال	4402	Miliana	مليانة	44	Aïn Defla	عين الدفلة
1442	Miliana	مليانة	4402	Miliana	مليانة	44	Aïn Defla	عين الدفلة
1428	Boumedfaa	بومدفع	4403	Boumedfaa	بومدفع	44	Aïn Defla	عين الدفلة
1439	Hoceinia	الحسينية	4403	Boumedfaa	بومدفع	44	Aïn Defla	عين الدفلة
1440	Khemis-Miliana	خميس مليانة	4404	Khemis	خميس	44	Aïn Defla	عين الدفلة
1446	Sidi-Lakhdar	سيدي الأخضر	4404	Khemis	خميس	44	Aïn Defla	عين الدفلة
1415	Ain-Benian	عين البنيان	4405	Hammam Righa	حمام ريغة	44	Aïn Defla	عين الدفلة
1420	Ain-Torki	عين التركي	4405	Hammam Righa	حمام ريغة	44	Aïn Defla	عين الدفلة
1437	Hammam-Righa	حمام ريغة	4405	Hammam Righa	حمام ريغة	44	Aïn Defla	عين الدفلة
1429	Bourached	بوراشد	4407	Djelida	جليدة	44	Aïn Defla	عين الدفلة
1430	Djelida	جليدة	4407	Djelida	جليدة	44	Aïn Defla	عين الدفلة
1431	Djemaa Ouled Cheikh	جمعة أولاد الشيخ	4407	Djelida	جليدة	44	Aïn Defla	عين الدفلة
1421	Arib	عريب	4408	El Amra	العامرة	44	Aïn Defla	عين الدفلة
1434	El-Amra	العامرة	4408	El Amra	العامرة	44	Aïn Defla	عين الدفلة
1441	Mekhatria	المخاطرية	4408	El Amra	العامرة	44	Aïn Defla	عين الدفلة
1435	El-Attaf	العطاف	4410	El Attaf	العطاف	44	Aïn Defla	عين الدفلة
1449	Tiberkanine	تبركانين	4410	El Attaf	العطاف	44	Aïn Defla	عين الدفلة
1416	Ain-Bouyahia	عين بويحيى	4411	El Abadia	العبادية	44	Aïn Defla	عين الدفلة
1433	El-Abadia	العبادية	4411	El Abadia	العبادية	44	Aïn Defla	عين الدفلة
1447	Tacheta Zegagha	تاشتة زقاغة	4411	El Abadia	العبادية	44	Aïn Defla	عين الدفلة
1422	Birbouche	بربوش	4412	Djendel	جندل	44	Aïn Defla	عين الدفلة
1432	Djendel	جندل	4412	Djendel	جندل	44	Aïn Defla	عين الدفلة
1443	Oued Chorfa	وادي الشرفاء	4412	Djendel	جندل	44	Aïn Defla	عين الدفلة
1418	Ain-Lechiakh	عين الاشياخ	4414	Ain Lechiakh	عين الاشياخ	44	Aïn Defla	عين الدفلة
1419	Ain-Soltane	عين السلطان	4414	Ain Lechiakh	عين الاشياخ	44	Aïn Defla	عين الدفلة
1444	Oued Djemaa	واد الجمعة	4414	Ain Lechiakh	عين الاشياخ	44	Aïn Defla	عين الدفلة
1436	El-Maine	الماين	4416	Rouina	الروينة	44	Aïn Defla	عين الدفلة
1445	Rouina	الروينة	4416	Rouina	الروينة	44	Aïn Defla	عين الدفلة
1450	Zeddine	زدين	4416	Rouina	الروينة	44	Aïn Defla	عين الدفلة
1426	Bir-Ould-Khelifa	بئر ولد خليفة	4422	Bordj El Emir Khaled	برج الأمير خالد	44	Aïn Defla	عين الدفلة
1427	Bordj-Emir-Khaled	برج الأمير خالد	4422	Bordj El Emir Khaled	برج الأمير خالد	44	Aïn Defla	عين الدفلة
1448	Tarik-Ibn-Ziad	طارق بن زياد	4422	Bordj El Emir Khaled	برج الأمير خالد	44	Aïn Defla	عين الدفلة
1423	Bathia	بطحية	4431	Bathia	بطحية	44	Aïn Defla	عين الدفلة
1424	Belaas	بلعاص	4431	Bathia	بطحية	44	Aïn Defla	عين الدفلة
1438	Hassania	الحسانية	4431	Bathia	بطحية	44	Aïn Defla	عين الدفلة
1460	Naama	النعامة	4501	Naama	النعامة	45	Naâma	النعامة
1451	Ain Ben Khelil	عين بن خليل	4502	Mecheria	المشرية	45	Naâma	النعامة
1455	El Biodh	البيوض	4502	Mecheria	المشرية	45	Naâma	النعامة
1458	Mecheria	المشرية	4502	Mecheria	المشرية	45	Naâma	النعامة
1452	Ain Sefra	عين الصفراء	4503	Ain Sefra	عين الصفراء	45	Naâma	النعامة
1462	Tiout	تيوت	4503	Ain Sefra	عين الصفراء	45	Naâma	النعامة
1461	Sfissifa	سفيسيفة	4505	Sfissifa	سفيسيفة	45	Naâma	النعامة
1454	Djenienne Bourezg	جنين بورزق	4506	Moghrar	مغرار	45	Naâma	النعامة
1459	Moghrar	مغرار	4506	Moghrar	مغرار	45	Naâma	النعامة
1453	Asla	عسلة	4507	Asla	عسلة	45	Naâma	النعامة
1456	Kasdir	القصدير	4510	Mekmen Ben Amar	مكمن بن عمار	45	Naâma	النعامة
1457	Makmen Ben Amar	مكمن بن عمار	4510	Mekmen Ben Amar	مكمن بن عمار	45	Naâma	النعامة
1466	Ain Temouchent	عين تموشنت	4601	Ain Temouchent	عين تموشنت	46	Aïn Témouchent	عين تيموشنت
1485	Sidi Ben Adda	سيدي بن عدة	4601	Ain Temouchent	عين تموشنت	46	Aïn Témouchent	عين تيموشنت
1472	Chentouf	شنتوف	4604	Hammam Bou Hadjar	حمام بوحجر	46	Aïn Témouchent	عين تيموشنت
1477	Hammam Bou Hadjar	حمام بوحجر	4604	Hammam Bou Hadjar	حمام بوحجر	46	Aïn Témouchent	عين تيموشنت
1478	Hassasna	الحساسنة	4604	Hammam Bou Hadjar	حمام بوحجر	46	Aïn Témouchent	عين تيموشنت
1480	Oued Berkeche	وادي برقش	4604	Hammam Bou Hadjar	حمام بوحجر	46	Aïn Témouchent	عين تيموشنت
1464	Ain El Arbaa	عين الأربعاء	4609	Ain Larbaa	عين الأربعاء	46	Aïn Témouchent	عين تيموشنت
1481	Oued Sebbah	وادي الصباح	4609	Ain Larbaa	عين الأربعاء	46	Aïn Témouchent	عين تيموشنت
1486	Sidi Boumediene	سيدي بومدين	4609	Ain Larbaa	عين الأربعاء	46	Aïn Témouchent	عين تيموشنت
1489	Tamzoura	تامزورة	4609	Ain Larbaa	عين الأربعاء	46	Aïn Témouchent	عين تيموشنت
1471	Chaabat El Ham	شعبة اللحم	4614	El Maleh	المالح	46	Aïn Témouchent	عين تيموشنت
1474	El Maleh	المالح	4614	El Maleh	المالح	46	Aïn Témouchent	عين تيموشنت
1483	Ouled Kihal	أولاد الكيحل	4614	El Maleh	المالح	46	Aïn Témouchent	عين تيموشنت
1490	Terga	تارقة	4614	El Maleh	المالح	46	Aïn Témouchent	عين تيموشنت
1470	Bouzedjar	بوزجار	4619	El Amria	العامرية	46	Aïn Témouchent	عين تيموشنت
1473	El Amria	العامرية	4619	El Amria	العامرية	46	Aïn Témouchent	عين تيموشنت
1475	El Messaid	المساعيد	4619	El Amria	العامرية	46	Aïn Témouchent	عين تيموشنت
1479	Hassi El Ghella	حاسي الغلة	4619	El Amria	العامرية	46	Aïn Témouchent	عين تيموشنت
1482	Ouled Boudjemaa	أولاد بوجمعة	4619	El Amria	العامرية	46	Aïn Témouchent	عين تيموشنت
1463	Aghlal	أغلال	4622	Ain Kihel	عين الكيحل	46	Aïn Témouchent	عين تيموشنت
1465	Ain Kihal	عين الكيحل	4622	Ain Kihel	عين الكيحل	46	Aïn Témouchent	عين تيموشنت
1467	Ain Tolba	عين الطلبة	4622	Ain Kihel	عين الكيحل	46	Aïn Témouchent	عين تيموشنت
1468	Aoubellil	عقب الليل	4622	Ain Kihel	عين الكيحل	46	Aïn Témouchent	عين تيموشنت
1469	Beni Saf	بني صاف	4623	Beni Saf	بني صاف	46	Aïn Témouchent	عين تيموشنت
1476	Emir Abdelkader	الأمير عبد القادر	4623	Beni Saf	بني صاف	46	Aïn Témouchent	عين تيموشنت
1488	Sidi Safi	سيدي صافي	4623	Beni Saf	بني صاف	46	Aïn Témouchent	عين تيموشنت
1484	Oulhaca El Gheraba	ولهاصة الغرابة	4625	Oulhassa Gheraba	ولهاصة الغرابة	46	Aïn Témouchent	عين تيموشنت
1487	Sidi Ouriache	سيدي ورياش	4625	Oulhassa Gheraba	ولهاصة الغرابة	46	Aïn Témouchent	عين تيموشنت
1496	Ghardaia	غرداية	4701	Ghardaia	غرداية	47	Ghardaïa	غرداية
1493	Dhayet Bendhahoua	ضاية بن ضحوة	4703	Dhayet Ben Dhahoua	ضاية بن ضحوة	47	Ghardaïa	غرداية
1491	Berriane	بريان	4705	Berriane	بريان	47	Ghardaïa	غرداية
1501	Metlili	متليلي	4705	Metlili	متليلي	47	Ghardaïa	غرداية
1502	Sebseb	سبسب	4705	Metlili	متليلي	47	Ghardaïa	غرداية
1497	El Guerrara	القرارة	4706	El Guerrara	القرارة	47	Ghardaïa	غرداية
1503	Zelfana	زلفانة	4708	Zelfana	زلفانة	47	Ghardaïa	غرداية
1492	Bounoura	بونورة	4710	Bounoura	بونورة	47	Ghardaïa	غرداية
1494	El Atteuf	العطف	4710	Bounoura	بونورة	47	Ghardaïa	غرداية
1500	Mansoura	المنصورة	4713	Mansourah	المنصورة	47	Ghardaïa	غرداية
1495	El Meniaa	المنيعة	4702	El Menia	المنيعة	58	El Menia	المنيعة
1499	Hassi Gara	حاسي القارة	4702	El Menia	المنيعة	58	El Menia	المنيعة
1498	Hassi Fehal	حاسي الفحل	4713	Mansourah	المنصورة	58	El Menia	المنيعة
